"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"187","62.22890922","25.68090695","74"
"187","62.22932164","25.6812154","75"
"187","62.2299140248098","25.6817595128973","76"
"187","62.2315070714449","25.6830610727185","77"
"187","62.2331993250485","25.6807265756749","78"
"187","62.2339742610291","25.6766830990129","79"
"188","62.4146943734173","25.9521651226176","1"
"188","62.4115667407622","25.9490941309997","2"
"188","62.408430655975","25.9440048226935","3"
"188","62.4043803813655","25.9300393381759","4"
"188","62.3969360955165","25.9200141576923","5"
"188","62.3904330685214","25.9107006199275","6"
"188","62.3814268420245","25.9056493171242","7"
"188","62.3746169944073","25.9028244483594","8"
"188","62.3711664629031","25.9023596031395","9"
"188","62.3679638331998","25.9021634404878","10"
"188","62.36669797379","25.899597285706","11"
"188","62.3668582722188","25.8881373899283","12"
"188","62.3603381847824","25.8812167660548","13"
"188","62.3548537190313","25.87888900826","14"
"188","62.3520948969169","25.8777123005716","15"
"188","62.3447181272787","25.8751962345499","16"
"188","62.3311437604991","25.8546769172131","17"
"188","62.3328754389691","25.8419744204075","18"
"188","62.3299306508677","25.838812434428","19"
"188","62.3269273136624","25.8386900642889","20"
"188","62.3238590344534","25.8411419082205","21"
"188","62.3191372008294","25.8443391421644","22"
"188","62.316732370983","25.8460496007817","23"
"188","62.315194702997","25.8466789328327","24"
"188","62.3108614646149","25.8416421274009","25"
"188","62.3067483128276","25.8327384319057","26"
"188","62.2972174823418","25.8144729485545","27"
"188","62.2921983776471","25.8140697587044","28"
"188","62.2898306689252","25.8148246815377","29"
"188","62.2862903798779","25.8104846644199","30"
"188","62.2836339078354","25.8066471490128","31"
"188","62.2795810461658","25.8006644325817","32"
"188","62.2753682619519","25.7944706476764","33"
"188","62.2706386322207","25.787140269143","34"
"188","62.2668348367495","25.7772655217592","35"
"188","62.2630684168762","25.7657935603865","36"
"188","62.2580997476708","25.7572884271037","37"
"188","62.2557004435428","25.7521246451156","38"
"188","62.2521742904528","25.7479455937938","39"
"188","62.2510072020811","25.7452229624829","40"
"188","62.2469430836873","25.7428461660995","41"
"188","62.2450020051957","25.7466869487247","42"
"188","62.2430375218969","25.7522969666015","43"
"188","62.2406377371537","25.747521165335","44"
"188","62.2385595298106","25.7433687156039","45"
"188","62.2395653864618","25.7327615959063","46"
"188","62.2398330546473","25.7276816361322","47"
"188","62.23991868","25.72639094","48"
"188","62.23992742","25.7259752","49"
"188","62.23992992","25.72560505","50"
"188","62.23995491","25.72535024","51"
"188","62.23990494","25.72533147","52"
"188","62.23968381","25.72523491","53"
"188","62.23955513","25.72518395","54"
"188","62.2394133632687","25.7251932126351","55"
"188","62.2374906143345","25.7202028225976","56"
"188","62.23711308","25.71944784","57"
"188","62.23681822","25.71887385","58"
"188","62.23657333","25.71842324","59"
"188","62.23650586","25.71828377","60"
"188","62.2364334","25.71816575","61"
"188","62.23632344","25.71804773","62"
"188","62.23625847","25.71799945","63"
"188","62.2360881875367","25.7179529051695","64"
"188","62.2327643502753","25.7175048220645","65"
"188","62.2305275267924","25.7104354377672","66"
"189","62.60147563484578","25.723840621893416","1"
"189","62.60171897191732","25.717350538322297","2"
"189","62.6031099031994","25.702542434290734","3"
"189","62.58700100565551","25.69572714310093","4"
"189","62.577913263302584","25.683719517610353","5"
"189","62.5717957167359","25.671765489913813","6"
"189","62.563472307774674","25.673206561097466","7"
"189","62.55167729854699","25.67672381938056","8"
"189","62.54003828887058","25.680222758865806","9"
"189","62.52976751700147","25.683354764691575","10"
"189","62.51608890741559","25.689136597878846","11"
"189","62.518760878660316","25.700052066744885","12"
"189","62.519984912544565","25.70529137337376","13"
"189","62.523760912907726","25.721777829700763","14"
"189","62.528361360886166","25.735100978926287","15"
"189","62.52878682297957","25.759861842043268","16"
"189","62.53000279900649","25.76866641228395","17"
"189","62.5051132352932","25.7949129773279","18"
"189","62.4696176350392","25.8095470533992","19"
"189","62.466845917126","25.8117417175234","20"
"189","62.4552359087619","25.8095803990542","21"
"189","62.4527665824372","25.8153462144119","22"
"189","62.4400538798781","25.8485195991088","23"
"189","62.4288423514853","25.8777250340486","24"
"189","62.4262762902234","25.8964845238097","25"
"189","62.4243927411485","25.9040375445412","26"
"189","62.4237522402773","25.9103080040668","27"
"189","62.4258459986218","25.9166933096063","28"
"189","62.4296531354143","25.9146939383498","29"
"189","62.4319037360521","25.9059349940102","30"
"189","62.4342210161153","25.9011030958563","31"
"189","62.4336344551333","25.8979789946232","32"
"189","62.431836983875","25.9066694190649","33"
"189","62.4287225167472","25.9151676545512","34"
"189","62.4245758919648","25.9182562399636","35"
"189","62.4228316599158","25.9257604504783","36"
"189","62.4220057433212","25.9319652677853","37"
"189","62.4193513500134","25.9404747331449","38"
"189","62.4146943734173","25.9521651226176","39"
"189","62.4145131","25.95298117","40"
"189","62.41430444","25.95383948","41"
"189","62.41419514","25.95437592","42"
"189","62.41407093","25.95484799","43"
"189","62.41398646","25.95530933","44"
"189","62.41392685","25.95565265","45"
"189","62.41391691","25.95599597","46"
"189","62.41389207","25.95639294","47"
"189","62.41386226","25.95699376","48"
"189","62.41383742","25.95749801","49"
"189","62.41378277","25.95772332","50"
"189","62.41371818","25.95795935","51"
"189","62.41360887","25.95809883","52"
"189","62.41341511","25.95818466","53"
"189","62.41307229","25.9582383","54"
"189","62.4118923236257","25.9578741778095","55"
"189","62.409316691563","25.9531285149648","56"
"189","62.4082894472317","25.9525530001824","57"
"189","62.4040925922145","25.9472348842127","58"
"189","62.3993853015449","25.9446743491444","59"
"189","62.3944141723606","25.945639630212","60"
"189","62.3871241691647","25.9395646376221","61"
"189","62.3819149244778","25.9399337454133","62"
"189","62.3782138733587","25.9379804133885","63"
"189","62.3732762848926","25.9393724029705","64"
"189","62.368203835345","25.9399006905147","65"
"189","62.3616584944584","25.9356053649108","66"
"189","62.3561654288574","25.9325379672748","67"
"189","62.3586427652768","25.923257594067","68"
"189","62.3634346627584","25.9119215827253","69"
"189","62.3645236648665","25.9081085482899","70"
"189","62.36669797379","25.899597285706","71"
"189","62.3668582722188","25.8881373899283","72"
"189","62.3603381847824","25.8812167660548","73"
"189","62.3548537190313","25.87888900826","74"
"189","62.3520948969169","25.8777123005716","75"
"189","62.3447181272787","25.8751962345499","76"
"189","62.3297683486114","25.8620132908981","77"
"189","62.3234060931005","25.8565084942925","78"
"189","62.3160259913571","25.849127293234","79"
"189","62.3099192400978","25.843612960861","80"
"189","62.3067483128276","25.8327384319057","81"
"189","62.2972174823418","25.8144729485545","82"
"189","62.2921983776471","25.8140697587044","83"
"189","62.2898306689252","25.8148246815377","84"
"189","62.2862903798779","25.8104846644199","85"
"189","62.2836339078354","25.8066471490128","86"
"189","62.2795810461658","25.8006644325817","87"
"189","62.2753682619519","25.7944706476764","88"
"189","62.2706386322207","25.787140269143","89"
"189","62.2668348367495","25.7772655217592","90"
"189","62.2630684168762","25.7657935603865","91"
"189","62.2580997476708","25.7572884271037","92"
"189","62.2557004435428","25.7521246451156","93"
"189","62.2521742904528","25.7479455937938","94"
"189","62.2510072020811","25.7452229624829","95"
"189","62.2469430836873","25.7428461660995","96"
"189","62.2450020051957","25.7466869487247","97"
"189","62.2426427829218","25.7553772784589","98"
"190","62.2410372338397","25.7483159726174","1"
"190","62.2438518045278","25.7539175916026","2"
"190","62.245539844506","25.7454126599405","3"
"190","62.24786010591171","25.74058390781386","4"
"190","62.2489178614366","25.7402534542154","5"
"190","62.2510072020811","25.7452229624829","6"
"190","62.2529620376819","25.7498168265788","7"
"190","62.2561511728176","25.7493450142188","8"
"190","62.2586625495504","25.746334861739","9"
"190","62.2606227016609","25.7415855833403","10"
"190","62.2635652573198","25.7347854185513","11"
"190","62.265555035957","25.7302436384892","12"
"190","62.2706825221499","25.7249394282339","13"
"190","62.2750322466064","25.7262925508391","14"
"190","62.2826509410241","25.7212664565525","15"
"190","62.2852151755648","25.719460562497","16"
"190","62.2875326323666","25.7157473431387","17"
"190","62.2900260589908","25.7150782412417","18"
"190","62.2920637622417","25.7163814340493","19"
"190","62.29223137","25.71637776","20"
"190","62.29266911","25.71649041","21"
"190","62.29318291","25.71658966","22"
"190","62.29334877","25.71657624","23"
"190","62.29348595","25.71655747","24"
"190","62.29379647","25.71643409","25"
"190","62.29401221","25.71634021","26"
"190","62.29441625","25.7161766","27"
"190","62.29454096","25.71612295","28"
"190","62.29465444","25.71613636","29"
"190","62.29472926","25.71607467","30"
"190","62.2950273","25.71591106","31"
"190","62.29623438","25.7154819","32"
"190","62.2965536","25.71513858","33"
"190","62.2969032320657","25.7144965411779","34"
"190","62.29733334","25.71331437","35"
"190","62.29760392","25.71261432","36"
"190","62.29764507","25.71241851","37"
"190","62.29772487","25.71227903","38"
"190","62.29795555","25.71175333","39"
"190","62.29828597","25.71105863","40"
"190","62.29848048","25.71051146","41"
"190","62.29865504","25.70988919","42"
"190","62.29888446","25.7089987","43"
"190","62.29901912","25.70849444","44"
"190","62.29927348","25.7074752","45"
"190","62.29931837","25.70723917","46"
"190","62.29939816","25.70667054","47"
"190","62.29949791","25.70601608","48"
"190","62.29957272","25.7053187","49"
"190","62.29964254","25.70462133","50"
"190","62.29975226","25.70387031","51"
"190","62.29983704","25.70348407","52"
"190","62.29998167","25.70310856","53"
"190","62.30012131","25.70289399","54"
"190","62.30031581","25.70256139","55"
"190","62.30062502","25.70211078","56"
"190","62.3009902438517","25.7015267441582","57"
"190","62.3031112389096","25.6984874603444","58"
"190","62.307884068778","25.6977764519641","59"
"190","62.3104221402324","25.6950658471709","60"
"190","62.3133734263689","25.6886124425781","61"
"190","62.3192160233764","25.6829647510327","62"
"190","62.328823422813","25.6784040902777","63"
"190","62.3346378778574","25.6786281421957","64"
"190","62.3379754026474","25.6782101400684","65"
"190","62.3415326143741","25.6788654246218","66"
"190","62.345093302334","25.6786623649599","67"
"190","62.3493572397684","25.6776068736662","68"
"190","62.3528060383158","25.6759488492511","69"
"190","62.3570538924333","25.6653732590184","70"
"190","62.3634437998842","25.6604877003211","71"
"190","62.3671875982273","25.6608483993396","72"
"190","62.3708483389331","25.6637252616455","73"
"190","62.3757733810639","25.6725478267328","74"
"190","62.3800758197199","25.6735520520182","75"
"190","62.3827136420978","25.6755614988106","76"
"190","62.3857573372784","25.6787091330786","77"
"190","62.3879942989629","25.6724574660883","78"
"190","62.3886188907192","25.6651753896886","79"
"190","62.3882423972747","25.658314646285","80"
"190","62.3881976693628","25.6489534736988","81"
"190","62.390235564232","25.6479234860211","82"
"190","62.3945032578041","25.6512246153182","83"
"190","62.3953602960909","25.6506044806076","84"
"190","62.3928858257737","25.637773802053","85"
"190","62.3910915432263","25.630884502185","86"
"190","62.3949788488827","25.6130725653019","87"
"190","62.397076857503","25.6075646817265","88"
"191","62.2052086936726","25.782967553459","1"
"191","62.2067295616976","25.7776219309867","2"
"191","62.20688223","25.77687394","3"
"191","62.20693475","25.77645551","4"
"191","62.20694226","25.77599954","5"
"191","62.20692475","25.7755221","6"
"191","62.20687973","25.77507149","7"
"191","62.20678468","25.77450286","8"
"191","62.20670964","25.77411663","9"
"191","62.20659207","25.77366602","10"
"191","62.2064270666784","25.7730574964428","11"
"191","62.2066565558583","25.7677553026939","12"
"191","62.2101982702227","25.7676096691407","13"
"191","62.21118778","25.76783644","14"
"191","62.21157792","25.76802955","15"
"191","62.21175799","25.76822267","16"
"191","62.21212312","25.76858745","17"
"191","62.21256328","25.76904879","18"
"191","62.21310846","25.76966034","19"
"191","62.2140128439192","25.7706381225059","20"
"191","62.21444879","25.77102524","21"
"191","62.21504895","25.77162606","22"
"191","62.21552407","25.77187282","23"
"191","62.21571911","25.77194792","24"
"191","62.21593916","25.77200157","25"
"191","62.21618422","25.77200157","26"
"191","62.21649929","25.7720123","27"
"191","62.21673434","25.77203375","28"
"191","62.21691937","25.77206594","29"
"191","62.21711941","25.77213031","30"
"191","62.21727444","25.77217323","31"
"191","62.21736946","25.7721625","32"
"191","62.21739446","25.77192647","33"
"191","62.21741947","25.77158314","34"
"191","62.21747448","25.7704137","35"
"191","62.21753949","25.76967341","36"
"191","62.2176295","25.76911551","37"
"191","62.21767451","25.76884729","38"
"191","62.21778953","25.76841814","39"
"191","62.21793455","25.7680319","40"
"191","62.21807458","25.76834304","41"
"191","62.2181996","25.76872927","42"
"191","62.2183704397454","25.76877307219","43"
"191","62.21866372","25.76913371","44"
"191","62.21868372","25.76935902","45"
"191","62.21878374","25.7694663","46"
"191","62.21892376","25.76949849","47"
"191","62.21912378","25.76956286","48"
"191","62.21958884","25.77004566","49"
"191","62.22010889","25.770507","50"
"191","62.22042892","25.7707323","51"
"191","62.2207625482198","25.770979216701","52"
"191","62.22281604","25.77234077","53"
"191","62.2250943848805","25.7738739727505","54"
"191","62.2270820293736","25.7729676729584","55"
"191","62.2316435214353","25.7684013858391","56"
"191","62.2386938478508","25.7606821647942","57"
"191","62.2422572595073","25.7618934719171","58"
"191","62.2452754327185","25.7597601569877","59"
"191","62.2430375218969","25.7522969666015","60"
"191","62.2409399637272","25.7481224847704","61"
"191","62.2385194758183","25.7421191856005","62"
"191","62.2395653864618","25.7327615959063","63"
"191","62.2398330546473","25.7276816361322","64"
"191","62.24000506","25.72581065","65"
"191","62.24008501","25.72489334","66"
"191","62.2400975","25.72444273","67"
"191","62.2402395230197","25.7223732617889","68"
"191","62.2432704754055","25.7184399800482","69"
"191","62.2465584960177","25.7200755358272","70"
"191","62.2496699063103","25.7188813378706","71"
"191","62.2481109885124","25.715091719282","72"
"192","62.245134430585","25.7463732498027","1"
"192","62.2430375218969","25.7522969666015","2"
"192","62.2411981313618","25.7486361691862","3"
"192","62.238664745643","25.743579021333","4"
"192","62.2364490186542","25.7391404193686","5"
"192","62.2340030413178","25.7273613163679","6"
"192","62.23387665","25.72643395","7"
"192","62.23373421","25.72502847","8"
"192","62.23362425","25.7237571","9"
"192","62.23350929","25.72273786","10"
"192","62.23328437","25.72270568","11"
"192","62.23293448","25.7223409","12"
"192","62.23221722","25.72172399","13"
"192","62.2316074","25.72128947","14"
"192","62.2308726","25.72084422","15"
"192","62.23065766","25.72069402","16"
"192","62.22991284","25.72029169","17"
"192","62.2288966308515","25.7199383117913","18"
"192","62.2252444602246","25.7193792333441","19"
"192","62.22435899","25.71924166","20"
"192","62.22394901","25.71918802","21"
"192","62.22357402","25.71913438","22"
"192","62.22329403","25.71910219","23"
"192","62.22297903","25.71903782","24"
"192","62.22211902","25.71873741","25"
"192","62.22165401","25.71854429","26"
"192","62.22119899","25.71831898","27"
"192","62.2207384341835","25.7179668398784","28"
"192","62.2145005453143","25.7154853724346","29"
"192","62.21408354","25.7157092","30"
"192","62.21387098","25.71582185","31"
"192","62.21376345","25.71588086","32"
"192","62.21367342","25.71588622","33"
"192","62.21365091","25.71576821","34"
"192","62.21357088","25.71564482","35"
"192","62.21350086","25.71566628","36"
"192","62.21342084","25.71573065","37"
"192","62.21337582","25.71582185","38"
"192","62.2132858","25.71588622","39"
"192","62.21321577","25.71597205","40"
"192","62.21311324","25.71605252","41"
"192","62.21296819","25.71619199","42"
"192","62.21289067","25.71624027","43"
"192","62.21280564","25.71629392","44"
"192","62.21272561","25.7163261","45"
"192","62.21260307","25.71636902","46"
"192","62.21250304","25.71640657","47"
"192","62.2123905","25.71646022","48"
"192","62.21229797","25.71649777","49"
"192","62.21215792","25.71652995","50"
"192","62.21208289","25.71655141","51"
"192","62.21195535","25.71656214","52"
"192","62.21186281","25.7165675","53"
"192","62.21176027","25.71657287","54"
"192","62.21165524","25.71655141","55"
"192","62.2115702","25.71654068","56"
"192","62.21148767","25.71652459","57"
"192","62.21140264","25.7164924","58"
"192","62.21126509","25.71640121","59"
"192","62.21105501","25.71621345","60"
"192","62.21088494","25.71599888","61"
"192","62.21074238","25.71580576","62"
"192","62.21056231","25.71554826","63"
"192","62.21038474","25.71526395","64"
"192","62.21008961","25.71482943","65"
"192","62.20989953","25.71452366","66"
"192","62.20969444","25.71421252","67"
"192","62.20944934","25.71389066","68"
"192","62.20924675","25.71363317","69"
"192","62.20897662","25.71334349","70"
"192","62.2085039","25.71292506","71"
"192","62.20831381","25.71278022","72"
"192","62.20781106","25.71228133","73"
"192","62.20619772","25.7107793","74"
"192","62.20574246","25.71039306","75"
"192","62.20533223","25.71007656","76"
"192","62.20508458","25.70989953","77"
"192","62.20489947","25.7098137","78"
"192","62.20472187","25.70971178","79"
"192","62.20446421","25.70960985","80"
"192","62.20420155","25.70948111","81"
"192","62.2039539","25.70941673","82"
"192","62.20373376","25.70935236","83"
"192","62.20342856","25.70929335","84"
"192","62.2031684","25.7092558","85"
"192","62.20285319","25.70926117","86"
"192","62.20225779","25.70926653","87"
"192","62.20179997","25.70927726","88"
"192","62.20146224","25.70927726","89"
"192","62.20013377","25.70927726","90"
"192","62.1992681","25.70922898","91"
"192","62.19899789","25.70920752","92"
"192","62.19862259","25.70909487","93"
"192","62.19795705","25.70889102","94"
"192","62.19759175","25.70873009","95"
"192","62.19733403","25.70859598","96"
"192","62.19717389","25.70851551","97"
"192","62.19689866","25.70831166","98"
"192","62.19668598","25.70817219","99"
"192","62.19622557","25.70782887","100"
"192","62.19575766","25.70739971","101"
"192","62.19545238","25.70713149","102"
"192","62.19523218","25.70692764","103"
"192","62.19494692","25.70657896","104"
"192","62.19461661","25.7061659","105"
"192","62.19432884","25.70577966","106"
"192","62.19405108","25.70538806","107"
"192","62.19374328","25.70495354","108"
"192","62.19321777","25.70407377","109"
"192","62.19278484","25.70323692","110"
"192","62.19221677","25.70207821","111"
"192","62.19160114","25.70076393","112"
"192","62.19125328","25.69998072","113"
"192","62.19094546","25.69929408","114"
"192","62.19072773","25.69882201","115"
"192","62.19042741","25.69807635","116"
"192","62.18984928","25.69649385","117"
"192","62.18979422","25.69632219","118"
"192","62.1896841","25.69590913","119"
"192","62.18954144","25.69548534","120"
"192","62.18936375","25.69502937","121"
"192","62.1890490073504","25.6943036878848","122"
"192","62.1631275760364","25.6815206361383","123"
"192","62.1576750089898","25.6763074617476","124"
"192","62.1474797319152","25.6745060258608","125"
"192","62.1390834946774","25.6684360519443","126"
"192","62.1361511763508","25.6746484320234","127"
"192","62.1337905968944","25.6745785660779","128"
"192","62.130266604695","25.6703054979475","129"
"192","62.1287857117225","25.6663301911452","130"
"192","62.1230193200075","25.6653417802152","131"
"192","62.1205983617678","25.6652951268902","132"
"192","62.1162637399031","25.6633765628128","133"
"192","62.1115208997578","25.6561088719516","134"
"192","62.1052058894151","25.6514503595688","135"
"192","62.1030759569515","25.6438861755512","136"
"193","62.339191708002","25.4974928137565","1"
"193","62.3410220631618","25.5100156930842","2"
"193","62.34120751","25.51039548","3"
"193","62.34150135","25.51104993","4"
"193","62.34170554","25.51133961","5"
"193","62.34188483","25.51156492","6"
"193","62.34227329","25.51211209","7"
"193","62.34268664","25.51270217","8"
"193","62.34311991","25.51333518","9"
"193","62.3440473588996","25.514680553091","10"
"193","62.3444626562928","25.5233581808744","11"
"193","62.3431385442368","25.536045714176","12"
"193","62.341940386631","25.5485544572216","13"
"193","62.3410973857951","25.5623087247676","14"
"193","62.3386404044082","25.5772295182727","15"
"193","62.337363277426","25.5851648583126","16"
"193","62.3306386526963","25.5924944039732","17"
"193","62.3260703915446","25.5966030169627","18"
"193","62.32362098","25.59887594","19"
"193","62.3214193743889","25.6008483687277","20"
"193","62.3182681158076","25.6036755262251","21"
"193","62.3111586111781","25.6100369071449","22"
"193","62.3070456865572","25.6257860115523","23"
"193","62.304490079349","25.6334239522164","24"
"193","62.3003983632439","25.6334383324654","25"
"193","62.2979905250838","25.6355579606149","26"
"193","62.2959637138522","25.6455681886829","27"
"193","62.2963959154442","25.6590680138394","28"
"193","62.291676964672","25.6668112868855","29"
"193","62.2894595497966","25.6752864669687","30"
"193","62.287556305651","25.6937771919194","31"
"193","62.2879589229851","25.7010107466546","32"
"193","62.2872738276692","25.7095768895785","33"
"193","62.2875326323666","25.7157473431387","34"
"193","62.2893537410827","25.7164614633109","35"
"193","62.2921304348923","25.7283032018293","36"
"193","62.2939693024471","25.7354864584451","37"
"193","62.2916118906111","25.7381405211951","38"
"193","62.2880713509985","25.7428926416292","39"
"193","62.2815046753539","25.7507272032034","40"
"193","62.2787811438371","25.7553019833111","41"
"193","62.2768833142856","25.7604081436451","42"
"193","62.276587","25.76121376","43"
"193","62.27631748","25.76196478","44"
"193","62.27618272","25.76230274","45"
"193","62.27597559","25.76283918","46"
"193","62.2758558","25.76320396","47"
"193","62.27573851","25.76354728","48"
"193","62.27562371","25.76390133","49"
"193","62.27553886","25.76415346","50"
"193","62.27542655","25.76453434","51"
"193","62.27534669","25.76485084","52"
"193","62.27524686","25.76546238","53"
"193","62.2750993168883","25.7661539216619","54"
"193","62.2706441316902","25.7723389207547","55"
"193","62.27043147","25.77227726","56"
"193","62.27007203","25.77218069","57"
"193","62.26984239","25.77222361","58"
"193","62.26961275","25.77241673","59"
"193","62.26943303","25.77257766","60"
"193","62.26919839","25.77286734","61"
"193","62.26901866","25.77328576","62"
"193","62.26883395","25.77391877","63"
"193","62.26869416","25.77458395","64"
"193","62.26848947","25.7752706","65"
"193","62.26830974","25.77577485","66"
"193","62.2679788739354","25.7764286302622","67"
"193","62.2668348367495","25.7772655217592","68"
"193","62.2630684168762","25.7657935603865","69"
"193","62.2580997476708","25.7572884271037","70"
"193","62.2557004435428","25.7521246451156","71"
"193","62.2518686119867","25.7494033929636","72"
"193","62.2496946717584","25.7496506072313","73"
"193","62.2466899649007","25.750050207485","74"
"193","62.2430375218969","25.7522969666015","75"
"193","62.2411981313618","25.7486361691862","76"
"194","62.2033190874886","25.7533712503117","1"
"194","62.2034555","25.75288281","2"
"194","62.20365062","25.75282917","3"
"194","62.20398083","25.752915","4"
"194","62.20418596","25.7530652","5"
"194","62.20430103","25.7532154","6"
"194","62.20444612","25.75337634","7"
"194","62.20455619","25.75351581","8"
"194","62.20468126","25.75368747","9"
"194","62.20486137","25.75396642","10"
"194","62.20503147","25.75422392","11"
"194","62.20533665","25.75453505","12"
"194","62.20550174","25.75472817","13"
"194","62.20582193","25.75485692","14"
"194","62.20602704","25.75491056","15"
"194","62.206418579588","25.7550336646993","16"
"194","62.20693253","25.75494275","17"
"194","62.20739777","25.75474963","18"
"194","62.20769793","25.75455651","19"
"194","62.20810313","25.75421319","20"
"194","62.20854334","25.75378403","21"
"194","62.20882347","25.7534729","22"
"194","62.2095187864741","25.7528421966721","23"
"194","62.20973422","25.75265407","24"
"194","62.20996932","25.75247168","25"
"194","62.21012438","25.75237512","26"
"194","62.21033447","25.75235367","27"
"194","62.21049954","25.75232148","28"
"194","62.21118481","25.75254679","29"
"194","62.2122055225808","25.7531311385387","30"
"194","62.21262092","25.75351739","31"
"194","62.21281098","25.7538929","32"
"194","62.21311108","25.7544508","33"
"194","62.2134962","25.75514817","34"
"194","62.21384131","25.75582409","35"
"194","62.21398635","25.75599575","36"
"194","62.21420641","25.75621033","37"
"194","62.21434645","25.75629616","38"
"194","62.21456151","25.75641418","39"
"194","62.2148718502558","25.7566073096599","40"
"194","62.21562586","25.75701341","41"
"194","62.21617099","25.75733528","42"
"194","62.21635103","25.7575284","43"
"194","62.21658608","25.75788245","44"
"194","62.21697616","25.7587944","45"
"194","62.21736623","25.75971708","46"
"194","62.2177613","25.76053247","47"
"194","62.21770129","25.76133713","48"
"194","62.2175951741701","25.7621477935838","49"
"194","62.2183704397454","25.76877307219","50"
"194","62.21866372","25.76913371","51"
"194","62.21868372","25.76935902","52"
"194","62.21878374","25.7694663","53"
"194","62.21892376","25.76949849","54"
"194","62.21912378","25.76956286","55"
"194","62.21958884","25.77004566","56"
"194","62.22010889","25.770507","57"
"194","62.22042892","25.7707323","58"
"194","62.2207625482198","25.770979216701","59"
"194","62.22281604","25.77234077","60"
"194","62.2250943848805","25.7738739727505","61"
"194","62.2270820293736","25.7729676729584","62"
"194","62.2316435214353","25.7684013858391","63"
"194","62.2386938478508","25.7606821647942","64"
"194","62.2422572595073","25.7618934719171","65"
"194","62.2452754327185","25.7597601569877","66"
"194","62.2430375218969","25.7522969666015","67"
"194","62.2409399637272","25.7481224847704","68"
"195","62.1839161916708","25.9713331032673","1"
"195","62.1883463396225","25.9652706860817","2"
"195","62.1930747953772","25.9647142203289","3"
"195","62.1975998445303","25.9649849328033","4"
"195","62.2032616953312","25.9665948536953","5"
"195","62.2080627644465","25.9670792611679","6"
"195","62.2166324341899","25.9689909319145","7"
"195","62.2201882213557","25.9704863533253","8"
"195","62.2266168558519","25.9708052108275","9"
"195","62.2336667493559","25.9723690022779","10"
"195","62.2362035594848","25.9698926729369","11"
"195","62.2367028082364","25.9680691726272","12"
"195","62.2364772540264","25.9650874764144","13"
"195","62.2340797873186","25.9284011397103","14"
"195","62.2284851063962","25.9088811503722","15"
"195","62.2322498566842","25.8986982333844","16"
"195","62.240218379204","25.8912044028727","17"
"195","62.2432479318923","25.8880088636619","18"
"195","62.2452370115104","25.8772224130414","19"
"195","62.2479972839531","25.8672803589502","20"
"196","62.2485543770392","25.8760317677805","1"
"196","62.2489054799044","25.8686730578638","2"
"196","62.2506939969431","25.8621719469029","3"
"196","62.25064195","25.86174895","4"
"196","62.25055952","25.86123933","5"
"196","62.25038719","25.8602201","6"
"196","62.25022733","25.85922231","7"
"196","62.2501474","25.85874488","8"
"196","62.25011243","25.85850348","9"
"196","62.2498449490693","25.8545641057695","10"
"196","62.250947294693","25.8478801145112","11"
"196","62.2546508567162","25.8396836911736","12"
"196","62.2525703849099","25.832441024738","13"
"196","62.2503933339136","25.8317298757818","14"
"196","62.2463410883032","25.8338365448816","15"
"196","62.24335856570047","25.830061152547074","16"
"196","62.2431252483236","25.8234119425423","17"
"196","62.2438365218492","25.8129554998026","18"
"196","62.2445749128505","25.8053408192962","19"
"196","62.2432475641635","25.7970384501845","20"
"196","62.2431622506754","25.7924284049914","21"
"196","62.2451760009147","25.7863159995109","22"
"196","62.2485207932456","25.7802135722217","23"
"196","62.2507012946287","25.7754531529299","24"
"196","62.25087588","25.7746777","25"
"196","62.25100326","25.77414126","26"
"196","62.25122055","25.7734117","27"
"196","62.25142786","25.77285916","28"
"196","62.2514878","25.77272505","29"
"196","62.25161268","25.77240855","30"
"196","62.25153026","25.77216715","31"
"196","62.25136292","25.77178092","32"
"196","62.25120307","25.7713464","33"
"196","62.25103073","25.77089042","34"
"196","62.25089086","25.77042372","35"
"196","62.2508459","25.77028961","36"
"196","62.25060363","25.76945812","37"
"196","62.25055118","25.76929183","38"
"196","62.25033388","25.76847107","39"
"196","62.2499839355204","25.76676757461","40"
"196","62.248129348739","25.7620082067204","41"
"196","62.2463149716623","25.7589653169978","42"
"196","62.2430375218969","25.7522969666015","43"
"196","62.2406377371537","25.747521165335","44"
"197","62.2710747636522","25.9032354289304","1"
"197","62.2669716519904","25.9029124513887","2"
"197","62.2651176753703","25.8992495907493","3"
"197","62.264990497346","25.8882200563532","4"
"197","62.2600338073278","25.8865761909851","5"
"197","62.256750102358","25.8816129521923","6"
"197","62.2511016093902","25.8793405772039","7"
"197","62.2485543770392","25.8760317677805","8"
"197","62.2479249603046","25.8672364543821","9"
"197","62.24526803439","25.8537483610606","10"
"197","62.2419491200743","25.8442339410066","11"
"197","62.2404047322367","25.8346118257027","12"
"197","62.2398719933378","25.8297363431315","13"
"197","62.2399892048253","25.8220033760143","14"
"197","62.2463149716623","25.7589653169978","15"
"197","62.245415320955","25.7457078999245","16"
"197","62.24786010591171","25.74058390781386","17"
"197","62.248739127619","25.73804910546","18"
"197","62.2498511728564","25.7325241650065","19"
"197","62.24970769","25.73207732","20"
"197","62.24956282","25.73159453","21"
"197","62.24941295","25.73126193","22"
"197","62.24928806","25.7309508","23"
"197","62.24911821","25.73076841","24"
